Region,Division,State,year,num_crimes
Northeast,New England,Vermont,2001.9999999999998,658.0
South,South Atlantic,Virginia,2001.9999999999998,21256.0
West,Pacific,Washington,2001.9999999999998,20964.0
South,South Atlantic,West Virginia,2001.9999999999998,4221.0
Midwest,East North Central,Wisconsin,2001.9999999999998,12238.0
West,Mountain,Wyoming,2001.9999999999998,1364.0
South,East South Central,Alabama,2003.0,19331.0
West,Pacific,Alaska,2003.0,3877.0
West,Mountain,Arizona,2003.0,28638.0
South,West South Central,Arkansas,2003.0,12448.999999999998
West,Pacific,California,2003.0,205551.0
West,Mountain,Colorado,2003.0,15757.000000000002
Northeast,New England,Connecticut,2003.0,11045.0
South,South Atlantic,Delaware,2003.0,5525.0
South,South Atlantic,District of Columbia,2003.0,9061.0
South,South Atlantic,Florida,2003.0,124280.0
South,South Atlantic,Georgia,2003.0,39435.0
West,Pacific,Hawaii,2003.0,3400.0
West,Mountain,Idaho,2003.0,3362.0000000000005
Midwest,East North Central,Illinois,2003.0,70376.0
Midwest,East North Central,Indiana,2003.0,21841.999999999996
Midwest,West North Central,Iowa,2003.0,8175.0
Midwest,West North Central,Kansas,2003.0,10831.0
South,East South Central,Kentucky,2003.0,10232.0
South,West South Central,Louisiana,2003.0,28621.999999999996
Northeast,New England,Maine,2003.0,1422.0
South,South Atlantic,Maryland,2003.0,38778.0
Northeast,New England,Massachusetts,2003.0,30377.0
Midwest,East North Central,Michigan,2003.0,51550.0
Midwest,West North Central,Minnesota,2003.0,13316.0
South,East South Central,Mississippi,2003.0,9336.0
Midwest,West North Central,Missouri,2003.0,28067.000000000004
West,Mountain,Montana,2003.0,3351.0
Midwest,West North Central,Nebraska,2003.0,5105.0
West,Mountain,Nevada,2003.0,13813.0
Northeast,New England,New Hampshire,2003.0,1937.0
Northeast,Middle Atlantic,New Jersey,2003.0,31488.0
West,Mountain,New Mexico,2003.0,12535.0
Northeast,Middle Atlantic,New York,2003.0,89486.0
South,South Atlantic,North Carolina,2003.0,38243.0
Midwest,West North Central,North Dakota,2003.0,508.0
Midwest,East North Central,Ohio,2003.0,38185.0
South,West South Central,Oklahoma,2003.0,17758.0
West,Pacific,Oregon,2003.0,10506.0
Northeast,Middle Atlantic,Pennsylvania,2003.0,49210.0
Northeast,New England,Rhode Island,2003.0,3074.0
South,South Atlantic,South Carolina,2003.0,33455.0
Midwest,West North Central,South Dakota,2003.0,1329.0
South,East South Central,Tennessee,2003.0,40409.0
South,West South Central,Texas,2003.0,122246.00000000001
West,Mountain,Utah,2003.0,5889.0
Northeast,New England,Vermont,2003.0,706.9999999999999
South,South Atlantic,Virginia,2003.0,20490.0
West,Pacific,Washington,2003.0,21272.0
South,South Atlantic,West Virginia,2003.0,4627.0
Midwest,East North Central,Wisconsin,2003.0,12104.000000000002
West,Mountain,Wyoming,2003.0,1314.0
South,East South Central,Alabama,2004.0000000000002,19324.0
West,Pacific,Alaska,2004.0000000000002,4159.0
West,Mountain,Arizona,2004.0000000000002,28952.0
South,West South Central,Arkansas,2004.0000000000002,13814.0
West,Pacific,California,2004.0000000000002,189175.0
West,Mountain,Colorado,2004.0000000000002,17121.0
Northeast,New England,Connecticut,2004.0000000000002,10113.0
South,South Atlantic,Delaware,2004.0000000000002,5105.0
South,South Atlantic,District of Columbia,2004.0000000000002,7590.0
South,South Atlantic,Florida,2004.0000000000002,123754.0
South,South Atlantic,Georgia,2004.0000000000002,40217.0
West,Pacific,Hawaii,2004.0000000000002,3212.9999999999995
West,Mountain,Idaho,2004.0000000000002,3452.0
Midwest,East North Central,Illinois,2004.0000000000002,69365.0
Midwest,East North Central,Indiana,2004.0000000000002,20294.0
Midwest,West North Central,Iowa,2004.0000000000002,8499.0
Midwest,West North Central,Kansas,2004.0000000000002,10330.0
South,East South Central,Kentucky,2004.0000000000002,10152.0
South,West South Central,Louisiana,2004.0000000000002,28844.0
Northeast,New England,Maine,2004.0000000000002,1364.0
South,South Atlantic,Maryland,2004.0000000000002,38961.0
Northeast,New England,Massachusetts,2004.0000000000002,29489.0
Midwest,East North Central,Michigan,2004.0000000000002,49737.0
Midwest,West North Central,Minnesota,2004.0000000000002,13751.0
South,East South Central,Mississippi,2004.0000000000002,8568.0
Midwest,West North Central,Missouri,2004.0000000000002,28226.0
West,Mountain,Montana,2004.0000000000002,2723.0
Midwest,West North Central,Nebraska,2004.0000000000002,5393.0
West,Mountain,Nevada,2004.0000000000002,14379.000000000002
Northeast,New England,New Hampshire,2004.0000000000002,2202.0
Northeast,Middle Atlantic,New Jersey,2004.0000000000002,30942.999999999996
West,Mountain,New Mexico,2004.0000000000002,13080.999999999998
Northeast,Middle Atlantic,New York,2004.0000000000002,84914.0
South,South Atlantic,North Carolina,2004.0000000000002,38244.0
Midwest,West North Central,North Dakota,2004.0000000000002,558.0
Midwest,East North Central,Ohio,2004.0000000000002,38787.0
South,West South Central,Oklahoma,2004.0000000000002,17635.0
West,Pacific,Oregon,2004.0000000000002,10724.0
Northeast,Middle Atlantic,Pennsylvania,2004.0000000000002,50998.0
Northeast,New England,Rhode Island,2004.0000000000002,2673.0
South,South Atlantic,South Carolina,2004.0000000000002,33160.0
Midwest,West North Central,South Dakota,2004.0000000000002,1319.0
South,East South Central,Tennessee,2004.0000000000002,41113.0
South,West South Central,Texas,2004.0000000000002,121554.0
West,Mountain,Utah,2004.0000000000002,5647.0
Northeast,New England,Vermont,2004.0000000000002,713.0
South,South Atlantic,Virginia,2004.0000000000002,20608.0
West,Pacific,Washington,2004.0000000000002,21330.0
South,South Atlantic,West Virginia,2004.0000000000002,5110.0
Midwest,East North Central,Wisconsin,2004.0000000000002,11548.0
West,Mountain,Wyoming,2004.0000000000002,1163.0
South,East South Central,Alabama,2005.0,19678.0
West,Pacific,Alaska,2005.0,4194.0
West,Mountain,Arizona,2005.0,30478.0
South,West South Central,Arkansas,2005.0,14659.0
West,Pacific,California,2005.0,190178.0
West,Mountain,Colorado,2005.0,18498.0
Northeast,New England,Connecticut,2005.0,9635.0
South,South Atlantic,Delaware,2005.0,5332.0
South,South Atlantic,District of Columbia,2005.0,8032.0
South,South Atlantic,Florida,2005.0,125957.0
South,South Atlantic,Georgia,2005.0,40725.0
West,Pacific,Hawaii,2005.0,3252.9999999999995
West,Mountain,Idaho,2005.0,3670.0
Midwest,East North Central,Illinois,2005.0,70392.0
Midwest,East North Central,Indiana,2005.0,20302.0
Midwest,West North Central,Iowa,2005.0,8642.0
Midwest,West North Central,Kansas,2005.0,10634.0
South,East South Central,Kentucky,2005.0,11134.0
South,West South Central,Louisiana,2005.0,26889.0
Northeast,New England,Maine,2005.0,1482.9999999999998
South,South Atlantic,Maryland,2005.0,39369.0
Northeast,New England,Massachusetts,2005.0,29237.0
Midwest,East North Central,Michigan,2005.0,55877.0
Midwest,West North Central,Minnesota,2005.0,15243.0
South,East South Central,Mississippi,2005.0,8131.000000000001
Midwest,West North Central,Missouri,2005.0,30477.0
West,Mountain,Montana,2005.0,2634.0
Midwest,West North Central,Nebraska,2005.0,5048.0
West,Mountain,Nevada,2005.0,14654.000000000002
Northeast,New England,New Hampshire,2005.0,1729.0
Northeast,Middle Atlantic,New Jersey,2005.0,30918.999999999996
West,Mountain,New Mexico,2005.0,13540.999999999998
Northeast,Middle Atlantic,New York,2005.0,85839.0
South,South Atlantic,North Carolina,2005.0,40650.0
Midwest,West North Central,North Dakota,2005.0,625.0
Midwest,East North Central,Ohio,2005.0,40273.0
South,West South Central,Oklahoma,2005.0,18044.0
West,Pacific,Oregon,2005.0,10444.0
Northeast,Middle Atlantic,Pennsylvania,2005.0,52760.99999999999
Northeast,New England,Rhode Island,2005.0,2703.0
South,South Atlantic,South Carolina,2005.0,32384.0
Midwest,West North Central,South Dakota,2005.0,1363.0
South,East South Central,Tennessee,2005.0,44891.0
South,West South Central,Texas,2005.0,121091.0
West,Mountain,Utah,2005.0,5612.0
Northeast,New England,Vermont,2005.0,746.0
South,South Atlantic,Virginia,2005.0,21400.0
West,Pacific,Washington,2005.0,21745.0
South,South Atlantic,West Virginia,2005.0,4957.0
Midwest,East North Central,Wisconsin,2005.0,13371.0
West,Mountain,Wyoming,2005.0,1172.0
